,level_0,index,name,island,k3,max_X,BETX,ALFX,ALPHA_C,ALPHA_C_P,ALPHA_C_P2,ALPHA_C_P3,DQ1,DQ2,ORBIT_X,ORBIT_PX
0,0,1,"LOE.12002,LOE.22002",bot,0,0.02894571057,160.6632124,3.364963855,0.001844545907,0.007058106848,1.416940659,155.6886435,-8.402901269,24.35028657,0.009463396076,-0.0005755467009
