,name,island,k31,k32,cent_DQ1,cent_DQ2,Qx,max_X,BETX,ALFX,ALPHA_C,GAMMA_TR,ALPHA_C_P,ALPHA_C_P2,ALPHA_C_P3,DQ1,DQ2,ORBIT_X,ORBIT_PX
1,"LOE.12002,LOEN.52002",top,-2.2,-0.4,3,0.005,26.251,0.05487732586,208.7240214,1.197016894,0.001800766861,23.56520679,0.004107026449,1.675239323e+30,-2.375115397e+60,44.17431627,-126.2819703,0.008174823799,0.0004343912462
1,"LOE.12002,LOEN.52002",top,-1.9,-0.7,3,0.005,26.251,0.05802045161,188.4188274,0.6830111799,0.001787222784,23.65433013,-0.1286662016,2.478940923e+29,3.623286756e+60,60.78202854,-144.166701,0.008301441551,0.0004693733363
1,"LOE.12002,LOEN.52002",top,-2.2,-0.7,3,0.005,26.251,0.04144952058,373.8172718,4.251571585,0.001848488369,23.25903214,0.005915426954,-1.579510961e+28,-1.52735152e+60,17.79691815,-66.35604934,0.006607467009,0.0003155548337
1,"LOE.12002,LOEN.52002",top,-1.6,-1.0,3,0.005,26.251,0.06197262749,164.6953398,0.07336194487,0.001767557864,23.785549,-0.2361574173,-1.084734638e+30,4.66345833e+62,90.76836296,-170.8683683,0.008406909974,0.0005149554642
1,"LOE.12002,LOEN.52002",top,-1.9,-1.0,3,0.005,26.251,0.04264356921,359.7733697,3.876127983,0.001845054149,23.28066823,-0.12778631,1.239138451e+30,-4.86818164e+60,21.46586203,-70.46054265,0.006674354221,0.0003283044313
1,"LOE.12002,LOEN.52002",top,-2.2,-1.0,3,0.005,26.251,0.03490314024,496.6907342,6.775276041,0.001866080544,23.14913713,0.09313013187,4.248841508e+30,2.001041581e+62,11.61956576,-45.69672938,0.005744419331,0.0002605210372
1,"LOE.12002,LOEN.52002",top,-1.3,-1.3,3,0.005,26.251,0.06735088527,133.8070185,-0.7102882852,0.00173320094,24.02014042,-0.1333934227,4.038204838e+30,-8.675448012e+61,159.0841473,-219.1380642,0.008458091537,0.0005797344969
1,"LOE.12002,LOEN.52002",top,-1.6,-1.3,3,0.005,26.251,0.04395741888,345.0420918,3.476795241,0.001841142762,23.30538423,0.196598603,-8.148574529e+31,6.481586367e+63,26.16058356,-75.18727773,0.006738931711,0.000342600013
1,"LOE.12002,LOEN.52002",top,-1.9,-1.3,3,0.005,26.251,0.03559569842,485.1852286,6.463890325,0.001864378815,23.15969951,-0.07417481399,3.360890357e+31,-1.510093541e+63,13.50882747,-47.66158355,0.005788526524,0.0002677673888
1,"LOE.12002,LOEN.52002",top,-2.2,-1.3,3,0.005,26.251,0.03076243762,597.0895962,8.934372616,0.001875764205,23.08930592,-0.03256838535,4.214880556e+29,-1.492303879e+62,8.947989251,-34.64122545,0.005164426637,0.0002267017628
1,"LOE.12002,LOEN.52002",top,-0.7,-1.6,3,0.005,26.251,0.05336371085,6.224945815,-0.1858576955,0.00195329352,22.62644089,-0.3261568031,7.075895532e+31,1.104892477e+66,8.345402318,49.95701867,-0.02230380817,0.001167804818
