,name,island,k3,Qx,max_X,BETX,ALFX,ALPHA_C,ALPHA_C_P,ALPHA_C_P2,ALPHA_C_P3,DQ1,DQ2,ORBIT_X,ORBIT_PX
1,"LOE.12002,LOEN.52002",top,-2.5,26.7485,0.091258606,57.91240057,1.814147123,0.001820630281,0.005589214289,9.413699684,20300.97047,-14.8959232,14.74077862,-0.008018899533,0.001347768538
