,name,island,k31,k32,cent_DQ1,cent_DQ2,Qx,max_X,BETX,ALFX,ALPHA_C,GAMMA_TR,ALPHA_C_P,ALPHA_C_P2,ALPHA_C_P3,DQ1,DQ2,ORBIT_X,ORBIT_PX
1,"LOE.32002,LOEN.52002",top,-0.4,-0.4,3.12,2,26.249,0.02716838984,124.5886208,3.758930038,0.001940395578,22.70151609,0.01472030356,4.916189439,2401.058229,-12.14551597,44.83897678,0.004589075944,0.0001995171858
1,"LOE.32002,LOEN.52002",top,-0.7,-0.4,3.12,2,26.249,0.03017983577,95.82767371,2.846460582,0.001946539615,22.66566036,0.02048178518,9.319045118,6263.37522,-15.8786305,52.01569785,0.005090397156,0.0002216281531
1,"LOE.32002,LOEN.52002",top,-1.0,-0.4,3.12,2,26.249,0.03444840128,75.16070809,2.177647307,0.001955838048,22.6117177,0.03170167885,21.20001599,21129.16802,-20.45541546,63.09330317,0.005755284877,0.0002543313123
1,"LOE.32002,LOEN.52002",top,-1.3,-0.4,3.12,2,26.249,0.04113874731,58.46238137,1.622271825,0.001971109308,22.52395472,0.05838632945,65.39505192,110413.7879,-26.8890322,81.98428575,0.006747717828,0.000306965724
1,"LOE.32002,LOEN.52002",top,-1.6,-0.4,3.12,2,26.249,0.05351650046,44.17506154,1.125462673,0.001996889944,22.37808582,0.1412593764,333.8952254,1218757.868,-37.9853591,117.3031095,0.008490890508,0.0004066466831
1,"LOE.32002,LOEN.52002",top,-1.9,-0.4,3.12,2,26.249,0.08120986571,35.56379285,0.8059029959,0.002000685453,22.35684896,0.2725701712,1367.791463,11018258.93,-58.63206652,147.6972061,0.01221227501,0.0006319813515
1,"LOE.32002,LOEN.52002",top,-2.2,-0.4,3.12,2,26.249,0.1202408358,43.58488326,1.111480698,0.001922161225,22.80893954,0.04698402886,107.9565647,409849.8279,-48.45417744,92.80921539,0.01800982734,0.0009204818503
1,"LOE.32002,LOEN.52002",top,-0.4,-0.7,3.12,2,26.249,0.02982704145,98.21650366,2.925649172,0.001945799614,22.6699699,0.0197161639,8.662960383,5619.583903,-15.47070547,51.15651103,0.004981737732,0.0002205813703
1,"LOE.32002,LOEN.52002",top,-0.7,-0.7,3.12,2,26.249,0.03393129594,76.92153741,2.240626485,0.001954683231,22.61839615,0.03010520176,19.27490229,18451.51977,-19.92672519,61.71264086,0.005607609276,0.0002524426293
1,"LOE.32002,LOEN.52002",top,-1.0,-0.7,3.12,2,26.249,0.04028482398,59.82378555,1.678715455,0.001969159438,22.53510362,0.05417940307,57.141926,91446.66488,-26.08682679,79.51814374,0.00651652277,0.0003034763822
