,level_0,index,name,island,k3,max_X,BETX,ALFX,ALPHA_C,ALPHA_C_P,ALPHA_C_P2,ALPHA_C_P3,DQ1,DQ2,ORBIT_X,ORBIT_PX
0,0,0,"LOE.12002,LOE.22002",top,0.3,0.03016399148,188.3377256,3.765297157,0.001845135826,0.007820297816,1.834896222,324.688997,-6.099413043,24.90474714,-0.01089808627,0.0006316046474
1,1,2,"LOE.12002,LOE.22002",top,0.4,0.02974129841,166.047749,3.357706052,0.001844932191,0.007549488383,1.680695802,258.4566979,-6.99133153,24.71216985,-0.01073344925,0.0006224511736
2,2,4,"LOE.12002,LOE.22002",top,0.5,0.02933557794,151.3018981,3.091213297,0.001844735637,0.007295910305,1.542003814,202.7088275,-7.746052626,24.52748986,-0.01057924543,0.0006137397589
3,3,6,"LOE.12002,LOE.22002",top,0.6,0.02894571057,140.707104,2.901977878,0.001844545907,0.007058106848,1.41694066,155.6886448,-8.402901269,24.35028657,-0.01043291335,0.0006054057048
4,4,8,"LOE.12002,LOE.22002",top,0.7,0.02857701321,132.6729826,2.760130142,0.001844362743,0.006834769179,1.303890053,115.9594469,-8.985303494,24.18016204,-0.01029318352,0.0005974104711
5,5,10,"LOE.12002,LOE.22002",top,0.8,0.02822711608,126.3438522,2.649642028,0.001844185884,0.006624719269,1.201457517,82.34132922,-9.508617674,24.01674058,-0.01015927815,0.000589726157
6,6,12,"LOE.12002,LOE.22002",top,0.9,0.02788952592,121.2139674,2.561070595,0.001844015078,0.006426895061,1.108436176,53.86143078,-9.983593123,23.85966812,-0.01003064853,0.0005823303266
