,level_0,index,name,island,k3,max_X,BETX,ALFX,ALPHA_C,ALPHA_C_P,ALPHA_C_P2,ALPHA_C_P3,DQ1,DQ2,ORBIT_X,ORBIT_PX
0,7,14,"LOE.12002,LOE.32002",top,0.3,0.02997755943,279.6538449,6.190255554,0.001845035353,0.007682382257,1.755788011,290.4950748,-4.583021912,24.69986285,-0.008064433978,0.0005704828615
1,8,16,"LOE.12002,LOE.32002",top,0.4,0.02949801112,244.8867788,5.435943906,0.001844802581,0.007378542788,1.587487653,221.5153138,-5.260831964,24.44736449,-0.007954831804,0.0005617150634
2,9,18,"LOE.12002,LOE.32002",top,0.5,0.02904039072,222.0705038,4.94395873,0.001844579108,0.007096800427,1.438640549,165.256769,-5.830006798,24.20681794,-0.007840896202,0.0005531427312
3,10,20,"LOE.12002,LOE.32002",top,0.6,0.02860301431,205.7447052,4.593702249,0.001844364542,0.006835032354,1.306548474,119.2572182,-6.322171565,23.97748481,-0.007727584127,0.000544853576
4,11,22,"LOE.12002,LOE.32002",top,0.7,0.02818442366,193.3914588,4.32983492,0.001844158493,0.006591357485,1.188942816,81.56845523,-6.756049582,23.75867687,-0.007616734674,0.0005368689786
5,12,24,"LOE.12002,LOE.32002",top,0.8,0.02778332041,183.6699856,4.12299736,0.001843960574,0.006364106542,1.083908457,50.64078791,-7.143867028,23.54975191,-0.007509081314,0.0005291878736
6,13,26,"LOE.12002,LOE.32002",top,0.9,0.02739853443,175.7934142,3.956011597,0.001843770404,0.006151795491,0.9898223196,25.23530392,-7.49415565,23.35011114,-0.007404894426,0.0005218006201
