,level_0,index,name,island,k3,max_X,BETX,ALFX,ALPHA_C,ALPHA_C_P,ALPHA_C_P2,ALPHA_C_P3,DQ1,DQ2,ORBIT_X,ORBIT_PX
0,7,15,"LOE.22002,LOE.32002",bot,0.3,0.03540742877,1240.380623,32.98588347,0.001927057991,0.006451720438,0.8871098741,170.7022448,-1.250887968,30.5597058,-0.0005726017362,-0.0004115424561
1,8,17,"LOE.22002,LOE.32002",bot,0.4,0.03450113499,1335.314939,36.09678758,0.00192635455,0.006054293557,0.7684953289,137.6023708,-1.123912298,29.74024273,-0.001339985202,-0.0003799161331
2,9,19,"LOE.22002,LOE.32002",bot,0.5,0.03362005185,1431.337059,39.51392407,0.001925711797,0.005703903632,0.672546168,112.6858969,-1.009573304,28.9961643,-0.002306322579,-0.0003432361162
3,10,21,"LOE.22002,LOE.32002",bot,0.6,0.03277453417,1512.138225,42.86493727,0.001925123368,0.005391368663,0.5957007422,94.84490704,-0.9281243779,28.31893387,-0.003499574035,-0.0003002346244
4,11,23,"LOE.22002,LOE.32002",bot,0.7,0.03205098622,1551.955406,45.41044141,0.001924583772,0.005109761712,0.5321947088,95.38530739,-0.904521629,27.70131849,-0.004885389419,-0.0002512587521
5,12,25,"LOE.22002,LOE.32002",bot,0.8,0.03135436893,1529.596492,46.32880327,0.001924087635,0.004856028513,0.4708871228,121.9278674,-0.9512782706,27.13639629,-0.006324809142,-0.0001998031162
6,13,27,"LOE.22002,LOE.32002",bot,0.9,0.03078737619,1450.132363,45.41436868,0.001923629412,0.004629299317,0.4084528278,132.8820582,-1.052682161,26.61716695,-0.007621154744,-0.0001516523995
