,level_0,index,name,island,k3,max_X,BETX,ALFX,ALPHA_C,ALPHA_C_P,ALPHA_C_P2,ALPHA_C_P3,DQ1,DQ2,ORBIT_X,ORBIT_PX
0,7,14,"LOE.22002,LOE.32002",top,0.3,0.03540742877,1146.153552,30.62487882,0.001927057991,0.006451720439,0.8871098748,170.7022481,-1.25088797,30.5597058,-0.001413390665,0.0004731188134
1,8,16,"LOE.22002,LOE.32002",top,0.4,0.03450113499,1247.502432,33.92570419,0.00192635455,0.006054293557,0.7684953294,137.602445,-1.123912301,29.74024273,-0.0005716521001,0.000438950313
2,9,18,"LOE.22002,LOE.32002",top,0.5,0.03362005186,1354.82502,37.67742811,0.001925711797,0.005703903633,0.6725461685,112.6859362,-1.009573306,28.9961643,0.0004587056875,0.0004000030883
3,10,20,"LOE.22002,LOE.32002",top,0.6,0.03277453417,1454.032024,41.57520799,0.001925123368,0.005391368663,0.5957007429,94.84504486,-0.9281243794,28.31893387,0.001710092713,0.0003548603526
4,11,22,"LOE.22002,LOE.32002",top,0.7,0.03205098622,1519.989418,44.9026416,0.001924583772,0.005109761713,0.5321947094,95.38491658,-0.9045216292,27.70131849,0.003154914219,0.0003036660637
5,12,24,"LOE.22002,LOE.32002",top,0.8,0.03135436893,1527.869557,46.73391274,0.001924087635,0.004856028514,0.4708871238,121.9291572,-0.9512782698,27.13639629,0.004660736167,0.0002497509051
6,13,26,"LOE.22002,LOE.32002",top,0.9,0.03078737619,1475.789214,46.65341717,0.001923629412,0.004629299317,0.4084528289,132.8821501,-1.052682159,26.61716695,0.00603195905,0.0001989248691
