,level_0,index,name,island,k3,max_X,BETX,ALFX,ALPHA_C,ALPHA_C_P,ALPHA_C_P2,ALPHA_C_P3,DQ1,DQ2,ORBIT_X,ORBIT_PX
0,0,3,LOE.12002,left,0.3,0.03740293603,64.71575558,3.194105575,0.001928628683,0.007402496994,1.205961569,273.6870201,-5.972175858,32.55227128,-0.02601717405,0.0004735799144
1,1,7,LOE.12002,left,0.1,0.03820115771,84.31703514,4.748158115,0.001929252789,0.00780141317,1.355360787,330.4130416,-3.490156069,33.18903585,-0.02701884868,0.0005101598607
2,2,11,LOE.12002,left,0.5,0.03666753365,58.36857114,2.672752996,0.001928048354,0.007043281347,1.077564074,227.5012309,-7.585067746,31.96544924,-0.02540939532,0.0004588856659
3,3,15,LOE.12002,left,0.6,0.03631651292,56.74196527,2.521107483,0.001927772817,0.006876486097,1.019919954,207.5958424,-8.238677031,31.68831609,-0.02513971142,0.0004530624006
4,4,19,LOE.12002,left,0.7,0.03597565463,55.6275114,2.406241501,0.001927506373,0.006717454008,0.9661356195,189.51298,-8.823262339,31.4212066,-0.0248836173,0.0004477441173
5,5,23,LOE.12002,left,0.8,0.03564438544,54.85031774,2.316196205,0.001927248583,0.006565675441,0.9158835708,173.0619966,-9.352774379,31.16357852,-0.02463832537,0.000442784193
6,6,27,LOE.12002,left,0.9,0.03532220791,54.30510973,2.243744346,0.001926999038,0.006420685845,0.8688708099,158.0753523,-9.83701158,30.91493308,-0.02440216274,0.0004380989968
