,level_0,index,name,island,k3,max_X,BETX,ALFX,ALPHA_C,ALPHA_C_P,ALPHA_C_P2,ALPHA_C_P3,DQ1,DQ2,ORBIT_X,ORBIT_PX
0,7,31,LOE.22002,left,0.3,1.454552809e-12,64.33992636,1.728756478,0.001911896853,0.0006579701219,-0.0844496621,0.7680867249,12.47999998,7.999999979,1.164416008e-13,1.4571285830000002e-14
1,8,35,LOE.22002,left,0.1,3.53090106e-12,64.33992636,1.728756478,0.001911896853,0.0006579701219,-0.0844496621,0.7680867519,12.47999998,7.999999979,-2.816398264e-13,4.8973471090000003e-14
2,9,39,LOE.22002,left,0.5,2.098232501e-12,64.33992636,1.728756478,0.001911896853,0.0006579701219,-0.0844496621,0.7680866978,12.47999998,7.999999979,1.239940791e-12,-5.0043964320000006e-14
3,10,43,LOE.22002,left,0.6,2.213565808e-12,64.33992636,1.728756478,0.001911896853,0.0006579701219,-0.0844496621,0.7680866843,12.47999998,7.999999979,-1.685047404e-12,3.907199965e-14
4,11,47,LOE.22002,left,0.7,1.207341506e-12,64.33992636,1.728756478,0.001911896853,0.0006579701219,-0.0844496621,0.7680866707,12.47999998,7.999999979,-9.091818996e-13,2.867713927e-14
5,12,51,LOE.22002,left,0.8,1.588403845e-12,64.33992636,1.728756478,0.001911896853,0.0006579701219,-0.0844496621,0.7680866572,12.47999998,7.999999979,-9.505672614000001e-14,-1.686456181e-14
6,13,55,LOE.22002,left,0.9,3.840955236e-12,64.33992636,1.728756478,0.001911896853,0.0006579701219,-0.0844496621,0.7680866437,12.47999998,7.999999979,8.692029482e-13,1.9858818310000003e-14
