,level_0,index,name,island,k3,max_X,BETX,ALFX,ALPHA_C,ALPHA_C_P,ALPHA_C_P2,ALPHA_C_P3,DQ1,DQ2,ORBIT_X,ORBIT_PX
0,0,0,LOE.12002,top,0.3,0.03740293603,184.3245381,3.374024193,0.001928628683,0.007402496994,1.205961569,273.687021,-5.972175858,32.55227128,-0.01493284133,0.000802550688
1,1,4,LOE.12002,top,0.1,0.03820115771,322.2316047,5.963987708,0.001929252789,0.00780141317,1.355360787,330.4130399,-3.490156069,33.18903585,-0.014383874,0.0008044679953
2,2,8,LOE.12002,top,0.5,0.03666753365,146.6658571,2.736810748,0.001928048354,0.007043281347,1.077564074,227.5012308,-7.585067745,31.96544924,-0.0147912898,0.0007889645059
3,3,12,LOE.12002,top,0.6,0.03631651292,135.9482665,2.563325669,0.001927772817,0.006876486097,1.019919955,207.5958441,-8.238677031,31.68831609,-0.01468463609,0.0007817932432
4,4,16,LOE.12002,top,0.7,0.03597565463,127.8325252,2.434995146,0.001927506373,0.006717454008,0.96613562,189.5129815,-8.823262339,31.4212066,-0.0145701724,0.0007746415187
5,5,20,LOE.12002,top,0.8,0.03564438544,121.4441747,2.336163315,0.001927248583,0.006565675441,0.9158835709,173.0619968,-9.352774379,31.16357852,-0.01445225802,0.0007675778777
6,6,24,LOE.12002,top,0.9,0.03532220791,116.2684757,2.257741869,0.001926999038,0.006420685845,0.8688708101,158.075353,-9.83701158,30.91493308,-0.01433322622,0.0007606359542
