,level_0,index,name,island,k3,max_X,BETX,ALFX,ALPHA_C,ALPHA_C_P,ALPHA_C_P2,ALPHA_C_P3,DQ1,DQ2,ORBIT_X,ORBIT_PX
0,0,1,"LOE.12002,LOE.32002,LOEN.52002",bot,0.3,0.02900371946,1124.285613,26.29570015,0.001844557919,0.007068425299,1.426380068,162.0263327,-1.308165507,24.02182839,0.005138555634,-0.0004819178355
1,1,3,"LOE.12002,LOE.32002,LOEN.52002",bot,0.4,0.02827769705,922.6179583,21.28116819,0.001844198723,0.006637594462,1.214088041,91.52143366,-1.592432588,23.59371934,0.005471419185,-0.0004806846218
2,2,5,"LOE.12002,LOE.32002,LOEN.52002",bot,0.5,0.02760724399,808.9285356,18.53019287,0.001843863386,0.006255141812,1.039412385,41.4849678,-1.817683809,23.19856349,0.005566404202,-0.0004744960212
3,3,7,"LOE.12002,LOE.32002,LOEN.52002",bot,0.6,0.02697834148,734.7193653,16.7603763,0.001843549958,0.005913981413,0.8944146412,5.869924258,-2.003602669,22.83285084,0.00557472795,-0.0004668551569
4,4,9,"LOE.12002,LOE.32002,LOEN.52002",bot,0.7,0.02638871578,681.9298814,15.51269847,0.001843256666,0.005608217883,0.7730745002,-19.47564938,-2.161359199,22.49359365,0.005544250673,-0.0004588195021
5,5,11,"LOE.12002,LOE.32002,LOEN.52002",bot,0.8,0.02583502968,642.1971505,14.57936406,0.001842981875,0.005332954934,0.6707686513,-37.44185471,-2.297860348,22.17817947,0.005494552527,-0.0004507921018
6,6,13,"LOE.12002,LOE.32002,LOEN.52002",bot,0.9,0.02531402165,611.0739487,13.85150718,0.001842724079,0.005084110183,0.5839096414,-50.06418611,-2.417702601,21.88430771,0.005434963702,-0.0004429444672
