,level_0,index,name,island,k3,max_X,BETX,ALFX,ALPHA_C,ALPHA_C_P,ALPHA_C_P2,ALPHA_C_P3,DQ1,DQ2,ORBIT_X,ORBIT_PX
0,7,15,"LOE.22002,LOE.32002,LOEN.52002",bot,0.3,0.02926807767,328.0124289,8.581055925,0.001844692165,0.007230853156,1.507762181,191.9192849,-4.781635981,24.28814297,0.001016666805,-0.0003828970004
1,8,17,"LOE.22002,LOE.32002,LOEN.52002",bot,0.4,0.02859785319,290.0805492,7.575082228,0.001844364528,0.006828995227,1.30383079,120.3621968,-5.419667133,23.92395464,0.001085319903,-0.0003766590199
2,9,19,"LOE.22002,LOE.32002,LOEN.52002",bot,0.5,0.02797156298,264.8953165,6.910286174,0.001844056253,0.006468341187,1.132894656,67.65454953,-5.948672758,23.58468373,0.001121056616,-0.0003700674405
3,10,21,"LOE.22002,LOE.32002,LOEN.52002",bot,0.6,0.02738429055,246.7652129,6.433188613,0.001843766027,0.006143322405,0.9885959152,28.70172721,-6.399873106,23.26806791,0.001140547575,-0.0003635092145
4,11,23,"LOE.22002,LOE.32002,LOEN.52002",bot,0.7,0.02683204188,233.0008863,6.071785676,0.001843492583,0.005849267104,0.8659724744,-0.126617264,-6.792202274,22.97208367,0.001150895644,-0.0003571265301
5,12,25,"LOE.22002,LOE.32002,LOEN.52002",bot,0.8,0.02631248407,222.1486317,5.787339339,0.001843234724,0.005582237865,0.7611192464,-21.44448196,-7.138201021,22.69491611,0.001155641915,-0.0003509737442
6,13,27,"LOE.22002,LOE.32002,LOEN.52002",bot,0.9,0.02582353164,213.3467604,5.55696448,0.001842991325,0.005338900983,0.6709382654,-37.15242396,-7.446692632,22.43493653,0.001156750489,-0.0003450686129
