,level_0,index,name,island,k3,max_X,BETX,ALFX,ALPHA_C,ALPHA_C_P,ALPHA_C_P2,ALPHA_C_P3,DQ1,DQ2,ORBIT_X,ORBIT_PX
0,7,14,"LOE.22002,LOE.32002,LOEN.52002",top,0.3,0.02926807767,307.0973415,8.056945444,0.001844692165,0.007230853156,1.507762182,191.9192877,-4.781635981,24.28814297,-0.002466983142,0.0004267733581
1,8,16,"LOE.22002,LOE.32002,LOEN.52002",top,0.4,0.02859785319,271.7463204,7.121395866,0.001844364528,0.006828995227,1.303830791,120.3621994,-5.419667133,23.92395464,-0.002468533955,0.0004185245043
2,9,18,"LOE.22002,LOE.32002,LOEN.52002",top,0.5,0.02797156298,248.3703487,6.506151979,0.001844056253,0.006468341188,1.132894656,67.65455224,-5.948672758,23.58468373,-0.002443697355,0.0004101136273
3,10,20,"LOE.22002,LOE.32002,LOEN.52002",top,0.6,0.02738429055,231.5972884,6.066277873,0.001843766027,0.006143322405,0.9885959155,28.70172835,-6.399873106,23.26806791,-0.00240793701,0.0004018936699
4,11,22,"LOE.22002,LOE.32002,LOEN.52002",top,0.7,0.02683204188,218.898949,5.734113717,0.001843492583,0.005849267104,0.8659724749,-0.1266158576,-6.792202275,22.97208367,-0.002367567519,0.0003939841401
5,12,24,"LOE.22002,LOE.32002,LOEN.52002",top,0.8,0.02631248407,208.9125835,5.473389046,0.001843234724,0.005582237865,0.7611192469,-21.44448009,-7.138201021,22.69491611,-0.002325542306,0.0003864222647
6,13,26,"LOE.22002,LOE.32002,LOEN.52002",top,0.9,0.02582353164,200.8321532,5.262737061,0.001842991325,0.005338900984,0.6709382659,-37.15242209,-7.446692632,22.43493653,-0.002283357362,0.0003792120435
