x0s,px0s,x_fins,px_fins
0.05367181955,-0.002027350673,0.03251800375,-0.0001748108686
0.03464826361,-0.001598431372,-0.03204233536,-1.046392434e-05
0.03408246489,-0.001543027185,-0.02711378415,4.222174578e-05
-0.03514338158,-0.0005411749311,-0.09393520384,0.002117898299
-0.006118369664,-0.0005377766619,-0.02591973944,-0.0005770541604
-0.03537630416,-0.0002842057667,-0.04653489504,0.002519219793
-0.03432325885,-0.0002911364433,0.08181286051,-0.00272834311
0.02087821191,-0.001330291743,0.02502703445,-0.001483321935
0.02454433187,-0.001519954812,0.01393954102,-0.001150082545
0.02288702727,-0.001472513982,0.0235066023,-0.001843256687
-0.02423973985,-0.001034781439,0.0191957416,0.0009699097383
0.02783696203,-0.001838588683,-0.01728174669,-0.0003706080411
-0.02848715724,-0.0002090184337,-0.02866125892,-0.0002249837083
-0.02023594121,-0.001159399926,-0.03100711183,0.002666551814
0.0285076314,-0.002006652021,0.04248985184,-0.001917656081
-0.01577585938,-0.0004282901321,0.02455298528,-0.001516865798
-0.02719235277,-0.0006611948252,-0.04146331939,0.0001763843735
0.01602882282,-0.002092286997,0.09315361642,-0.00298022131
0.02756907323,-0.002096853001,-0.08877091058,0.00254981138
0.001516154144,-0.0008873393046,0.02290818878,-0.001764320697
-0.0225461097,-0.000353342342,-0.0179063729,-0.0003930611367
-0.02517530143,-0.0007122952078,-0.06748111812,0.001115931702
-0.006469375266,-0.001500185266,0.02795325188,-0.002140379885
0.0134561421,-0.001996856858,0.09181064768,-0.002703025905
0.02479177484,-0.002092595153,0.08578342292,-0.002068421973
0.02047866242,-0.001591047891,0.001055223537,-0.0009295837658
0.008495986449,-0.001128048892,0.02093290284,-0.001624498928
-0.005360888405,-0.000752401135,0.01979207806,-0.001491154778
-0.01815690165,-0.0004876856068,0.02343565367,-0.001599765038
-0.02303631152,-0.0005378432175,-0.009817568483,-0.001232105902
-0.02233894681,-0.0007537030907,0.02887362697,-0.001823239172
-0.0194672774,-0.0009708922254,0.03989591392,-0.001924947341
-0.01465347449,-0.00118494434,-0.03175454511,-0.0004374288864
-0.007426913248,-0.001417317135,-0.05474134567,0.002262381531
0.001270487004,-0.001651025245,-0.05000409788,0.002364396354
0.009160104287,-0.001836832421,0.0341307537,0.0001309129001
0.01480282192,-0.00194435961,-0.05926603634,0.0006833940436
0.01823252378,-0.001980674247,0.01049175159,0.001134492079
0.02006178521,-0.001967933697,0.06442791783,-0.002400768399
0.0208378016,-0.001925042627,0.01092578745,-0.0008746727967
0.02090802255,-0.001864152313,0.009458802886,-0.0009983326969
0.02047711228,-0.001793047222,0.003571717566,-0.001579146264
0.01967739658,-0.001717372724,0.01116450318,-0.001684415764
0.01861086515,-0.00164148665,-0.01602271658,-0.0008922617159
0.01736651051,-0.001568562666,0.01569436797,-0.001671813838
0.01602471651,-0.001500659581,0.01170945823,-0.001316100751
0.01465636782,-0.001438932285,-0.008073629551,-0.0008094593987
0.01332086515,-0.001383905272,0.006336176156,-0.001151499281
0.012065235,-0.001335714578,0.001730924607,-0.001025710853
0.01092514976,-0.001294296307,-0.01073067224,-0.0007687648202
0.009925944932,-0.00125947263,-0.01359297984,-0.0009847129421
0.009085376446,-0.001231042574,0.01369923392,-0.001658597315
0.008415675355,-0.00120882051,0.01299264188,-0.001364466028
0.007924885876,-0.001192647567,-0.0007886992842,-0.0009579335964
0.007619018178,-0.001182433336,-0.01232617398,-0.0007435851792
0.007502504075,-0.001178150966,-0.0159994431,-0.0008200353125
0.007579026873,-0.001179852259,-0.01055405186,-0.001123438823
0.007851577653,-0.001187668692,-0.002531433419,-0.001380042181
0.008321999508,-0.001201805277,0.001037842249,-0.001468553387
0.00899089101,-0.001222555534,-0.0007799929108,-0.00142518616
0.009855329463,-0.001250261647,-0.006681096794,-0.001259140666
0.01090840538,-0.001285342533,-0.01260233353,-0.001038273846
0.01213580719,-0.001328244465,-0.01492323135,-0.0009169154778
0.01351380518,-0.001379441127,-0.01146293127,-0.00108752407
0.01500513909,-0.001439350749,0.0172105245,-0.001583364055
0.01655645451,-0.001508246021,0.01510277002,-0.001673241787
0.01809477538,-0.001585977266,0.008711882753,-0.001192400874
0.01952510867,-0.001671473371,-0.006245346192,-0.0007861356467
