x0s,px0s,x_fins,px_fins
-0.03128274732,0.001202080675,-0.02675174185,0.001048835944
-0.03078394894,0.001188678407,-0.02939417813,0.001146378239
-0.03028515055,0.001175276139,-0.03602525676,0.00133810889
-0.02978635217,0.001161873871,-0.05726370431,0.001857094349
-0.02928755378,0.001148471603,-0.04995283812,0.001027425757
-0.0287887554,0.001135069335,-0.03183390886,0.0004977379386
-0.02828995701,0.001121667067,-0.0262805406,0.0003599217682
-0.02779115863,0.001108264799,-0.02431894917,0.0003419784146
-0.02729236025,0.001094862531,-0.02358287367,0.0004085029831
-0.02679356186,0.001081460263,-0.02337909432,0.0005826016751
-0.02629476348,0.001068057995,-0.02377643631,0.0008267094143
-0.02579596509,0.001054655727,-0.02452493169,0.0009898760892
-0.02529716671,0.001041253459,-0.02755040539,0.001111643063
-0.02479836832,0.001027851191,-0.05182078882,0.001086969428
-0.02429956994,0.001014448923,-0.02336573531,0.0002903817745
-0.02380077156,0.001001046655,-0.0235300868,0.0008268015009
-0.02330197317,0.000987644387,-0.02267131434,0.0002565331337
-0.02280317479,0.000974242119,-0.01717886743,9.6483581e-05
-0.0223043764,0.0009608398509,-0.004056529165,-0.0002539504178
-0.02180557802,0.0009474375829,0.008118782336,-0.0005802659952
-0.02130677963,0.0009340353149,0.01507312334,-0.0007671315499
-0.02080798125,0.0009206330468,0.01854175659,-0.0008580076111
-0.02030918287,0.0009072307788,0.02031100058,-0.0009001852201
-0.01981038448,0.0008938285108,0.02128032798,-0.000917732107
-0.0193115861,0.0008804262427,0.02185526854,-0.0009216426512
-0.01881278771,0.0008670239747,0.02222167979,-0.0009172390822
-0.01831398933,0.0008536217067,0.02246840413,-0.0009074704729
-0.01781519094,0.0008402194387,0.02264037172,-0.0008942505994
-0.01731639256,0.0008268171706,0.0227617589,-0.0008789925789
-0.01681759417,0.0008134149026,0.02284694843,-0.0008627913641
-0.01631879579,0.0008000126346,0.02290535527,-0.00084651262
-0.01581999741,0.0007866103665,0.02294383302,-0.0008307999886
-0.01532119902,0.0007732080985,0.02296758384,-0.0008161259219
-0.01482240064,0.0007598058305,0.02298070713,-0.0008027985136
-0.01432360225,0.0007464035624,0.02298639268,-0.0007909949434
-0.01382480387,0.0007330012944,0.02298708883,-0.0007808033108
-0.01332600548,0.0007195990264,0.02298464208,-0.0007722328044
-0.0128272071,0.0007061967584,0.02298039649,-0.0007652409624
-0.01232840872,0.0006927944903,0.02297529356,-0.000759753205
-0.01182961033,0.0006793922223,0.02296996387,-0.0007556735562
-0.01133081195,0.0006659899543,0.0229647887,-0.0007528907543
-0.01083201356,0.0006525876862,0.02295997539,-0.0007512901472
-0.01033321518,0.0006391854182,0.02295558352,-0.0007507470924
-0.009834416794,0.0006257831502,0.02295159109,-0.0007511546568
-0.00933561841,0.0006123808821,0.02294790275,-0.0007523973848
-0.008836820025,0.0005989786141,0.022944384,-0.0007543715634
-0.008338021641,0.0005855763461,0.02294087165,-0.0007569752056
-0.007839223257,0.000572174078,0.02293720088,-0.000760118888
-0.007340424872,0.00055877181,0.02293320173,-0.0007637198789
-0.006841626488,0.000545369542,0.02292870862,-0.0007677078343
-0.006342828104,0.000531967274,0.02292356907,-0.0007720021044
-0.005844029719,0.0005185650059,0.02291763873,-0.0007765555349
-0.005345231335,0.0005051627379,0.02291078537,-0.0007813091948
-0.004846432951,0.0004917604699,0.02290288169,-0.0007862272523
-0.004347634566,0.0004783582018,0.02289381328,-0.0007912663613
-0.003848836182,0.0004649559338,0.02288346108,-0.0007964010031
-0.003350037798,0.0004515536658,0.02287171155,-0.0008016039621
-0.002851239413,0.0004381513977,0.02285843209,-0.0008068615221
-0.002352441029,0.0004247491297,0.02284349248,-0.0008121551983
-0.001853642645,0.0004113468617,0.02282673248,-0.0008174752225
-0.00135484426,0.0003979445936,0.02280796624,-0.0008228168682
-0.0008560458758,0.0003845423256,0.02278696987,-0.0008281782901
-0.0003572474915,0.0003711400576,0.0227634961,-0.0008335490975
0.0001415508929,0.0003577377896,0.02273723356,-0.000838928465
0.0006403492772,0.0003443355215,0.0227078194,-0.0008443075368
0.001139147662,0.0003309332535,0.02267479664,-0.0008496838429
0.001637946046,0.0003175309855,0.02263765372,-0.0008550398233
0.00213674443,0.0003041287174,0.02259574462,-0.0008603602597
0.002635542815,0.0002907264494,0.02254833392,-0.0008656171011
0.003134341199,0.0002773241814,0.02249449957,-0.0008707783486
0.003633139583,0.0002639219133,0.02243311657,-0.0008758028077
0.004131937968,0.0002505196453,0.0223628465,-0.0008806320785
0.004630736352,0.0002371173773,0.02228202781,-0.0008851947816
0.005129534736,0.0002237151092,0.02218864734,-0.0008894005526
0.005628333121,0.0002103128412,0.02208010544,-0.0008931419453
0.006127131505,0.0001969105732,0.02195314515,-0.0008962845003
0.006625929889,0.0001835083052,0.02180363369,-0.0008986637598
0.007124728274,0.0001701060371,0.02162617297,-0.0009000784411
0.007623526658,0.0001567037691,0.02141379324,-0.000900279683
0.008122325042,0.0001433015011,0.02115706692,-0.0008989586953
0.008621123427,0.000129899233,0.02084365424,-0.0008957237681
0.009119921811,0.000116496965,0.02045696743,-0.0008900740751
0.009618720195,0.000103094697,0.01997454106,-0.0008813588395
0.01011751858,8.969242894e-05,0.01936603886,-0.0008687227087
0.01061631696,7.629016091e-05,0.01859066917,-0.0008510385
0.01111511535,6.288789288e-05,0.01759344291,-0.0008268106156
0.01161391373,4.948562485e-05,0.01630228547,-0.0007940980687
0.01211271212,3.608335682e-05,0.01462595803,-0.0007504672898
0.0126115105,2.268108879e-05,0.01245460316,-0.0006930226688
0.01311030889,9.278820756e-06,0.009674026639,-0.0006188114248
0.01360910727,-4.123447274e-06,0.006192803907,-0.0005255755213
0.01410790565,-1.752571531e-05,0.001999228014,-0.0004132628631
0.01460670404,-3.092798334e-05,-0.002767773289,-0.0002858115005
0.01510550242,-4.433025137e-05,-0.007768920082,-0.0001522554718
0.01560430081,-5.77325194e-05,-0.01250395961,-2.551342942e-05
0.01610309919,-7.113478743e-05,-0.01647488309,8.187633507e-05
0.01660189758,-8.453705546e-05,-0.0193935465,0.0001632387892
0.01710069596,-9.793932349e-05,-0.02126766924,0.0002207322534
0.01759949434,-0.0001113415915,-0.02231417337,0.000265176385
0.01809829273,-0.0001247438596,-0.02280440386,0.0003173377495
0.01859709111,-0.0001381461276,-0.02296262407,0.0004165334999
0.0190958895,-0.0001515483956,-0.02308737678,0.0006181091778
0.01959468788,-0.0001649506636,-0.02354244455,0.0008729550922
0.02009348627,-0.0001783529317,-0.02346376865,0.0009861537083
0.02059228465,-0.0001917551997,-0.0169358464,0.0008263807328
0.02109108304,-0.0002051574677,0.02106387761,-0.0002034878577
0.02158988142,-0.0002185597358,0.03423771422,-0.001296907812
0.0220886798,-0.0002319620038,0.02349281782,-0.0009451398418
0.02258747819,-0.0002453642718,0.02314576847,-0.0005831990214
0.02308627657,-0.0002587665399,0.02203707864,-0.000309170972
0.02358507496,-0.0002721688079,0.02213311728,-0.0002492814339
0.02408387334,-0.0002855710759,0.02381017414,-0.0002789152794
0.02458267173,-0.0002989733439,0.02867098054,-0.0004077898111
0.02508147011,-0.000312375612,0.04154841482,-0.000778481737
0.02558026849,-0.00032577788,0.06675608412,-0.001822395886
0.02607906688,-0.000339180148,0.05128190221,-0.001746756058
0.02657786526,-0.0003525824161,0.03960943104,-0.001441602185
0.02707666365,-0.0003659846841,0.03481197803,-0.001310429481
0.02757546203,-0.0003793869521,0.03284722859,-0.001256082135
0.02807426042,-0.0003927892202,0.03254038811,-0.001247584138
-0.03128274732,0.001214937203,-0.02776115204,0.001116321488
-0.03078394894,0.001201534935,-0.03169860057,0.001226651887
-0.03028515055,0.001188132667,-0.04274089766,0.001521266541
-0.02978635217,0.001174730399,-0.06706632331,0.001780423576
-0.02928755378,0.001161328131,-0.03832780233,0.0006733474576
-0.0287887554,0.001147925863,-0.02816319931,0.0003913262464
-0.02828995701,0.001134523595,-0.02486834528,0.0003056010829
-0.02779115863,0.001121121327,-0.02374076848,0.000285096282
-0.02729236025,0.001107719059,-0.02335840794,0.0003043255376
-0.02679356186,0.001094316791,-0.02318863746,0.0003904279746
-0.02629476348,0.001080914523,-0.02319341824,0.0006133958818
-0.02579596509,0.001067512255,-0.02372677568,0.0008926838244
-0.02529716671,0.001054109987,-0.02407117331,0.001006310276
-0.02479836832,0.001040707719,-0.02493590082,0.001044583676
-0.02429956994,0.001027305451,-0.04235002226,0.0007899243196
-0.02380077156,0.001013903182,0.02066007404,-0.000185495979
-0.02330197317,0.001000500914,0.01934511988,-0.0001498090528
