,name,island,k31,k32,Qx,max_X,BETX,ALFX,ALPHA_C,GAMMA_TR,ALPHA_C_P,ALPHA_C_P2,ALPHA_C_P3,DQ1,DQ2,ORBIT_X,ORBIT_PX
1,"LOE.12002,LOEN.52002",bot,0.0,-2.0,26.748,0.03630359556,90.86565004,2.197800467,0.001854189129,23.22324932,0.0233451686,19.29394808,21724.49523,-16.45215399,36.66715536,0.008116390925,-0.0006401705284
1,"LOE.12002,LOEN.52002",bot,0.0,-2.1,26.748,0.03720940336,86.96373172,2.117429263,0.001854711386,23.21997944,0.02499305275,22.18143678,27033.14066,-17.23680045,37.5475705,0.008282145089,-0.0006551204128
1,"LOE.12002,LOEN.52002",bot,0.0,-2.2,26.748,0.03818153751,83.26680668,2.041521881,0.001855237747,23.21668527,0.02681956007,25.62284855,33872.1867,-18.05461945,38.47505245,0.008457483762,-0.0006710982762
1,"LOE.12002,LOEN.52002",bot,0.0,-2.3,26.748,0.0392277354,79.75185335,1.969528856,0.001855760859,23.21341282,0.02884417684,29.74065599,42744.99848,-18.90991059,39.44898712,0.008643220486,-0.0006882162528
1,"LOE.12002,LOEN.52002",bot,0.0,-2.4,26.748,0.0403568826,76.3997516,1.900972593,0.001856270259,23.21022747,0.0310858935,34.68358564,54331.65137,-19.80730742,40.46678008,0.008840220536,-0.0007066014108
1,"LOE.12002,LOEN.52002",bot,-2.0,0.0,26.748,0.0392380308,79.58131894,2.18424611,0.001855819666,23.21304502,0.02890570654,29.78292257,42755.23563,-19.07480858,39.5292362,-0.007388647344,-0.00026582746
1,"LOE.12002,LOEN.52002",bot,-2.1,0.0,26.748,0.04054667275,75.93500691,2.058051144,0.001856406556,23.20937541,0.0315115346,35.56157083,56379.75255,-20.11279487,40.70710057,-0.007673530523,-0.0002734921066
1,"LOE.12002,LOEN.52002",bot,-2.2,0.0,26.748,0.04198128065,72.51894846,1.937703898,0.001856952218,23.20596514,0.0344300021,42.71035656,75039.15904,-21.21464782,41.93408163,-0.007988820793,-0.0002818019857
1,"LOE.12002,LOEN.52002",bot,-2.3,0.0,26.748,0.04356038088,69.32329118,1.822764389,0.001857423031,23.20302387,0.0376724027,51.54974316,100711.374,-22.38811661,43.19285238,-0.008339347121,-0.000290840764
1,"LOE.12002,LOEN.52002",bot,-2.4,0.0,26.748,0.04530554556,66.34461445,1.712993393,0.00185777074,23.20085238,0.04122280515,62.42105764,136032.9086,-23.64039638,44.45337651,-0.008730833586,-0.0003007026861
1,"LOE.12002,LOEN.52002",bot,-2.6,-2.4,26.748,0.09507373687,66.97801866,1.591184254,0.001818637707,23.44913918,0.003272498564,5.044712567,8512.303722,-12.11550322,11.54737848,-0.007258326551,-0.000940284214
1,"LOE.12002,LOEN.52002",bot,-2.7,-2.3,26.748,0.09593130981,66.42266683,1.571832653,0.001818203066,23.45194177,0.0028238928,4.400481747,7115.640771,-11.71567698,10.80859867,-0.008590064735,-0.0009143325481
1,"LOE.12002,LOEN.52002",bot,-2.8,-2.2,26.748,0.09689230507,65.74036768,1.549031203,0.001817739039,23.45493494,0.002346261992,3.741331888,5750.90412,-11.2110156,9.958701912,-0.009889089083,-0.0008904640617
1,"LOE.12002,LOEN.52002",bot,-2.9,-2.1,26.748,0.09799095609,64.96200369,1.523709934,0.001817264945,23.45799425,0.001859830348,3.099476304,4489.402388,-10.58811539,9.010187298,-0.01114799602,-0.0008687577001
1,"LOE.12002,LOEN.52002",bot,-3.0,-2.0,26.748,0.09930542607,64.11459249,1.496703104,0.001816799949,23.460996,0.001383627555,2.502001265,3381.868676,-9.836120445,7.977391346,-0.01236144039,-0.0008492294797
1,"LOE.12002,LOEN.52002",bot,-3.1,-1.9,26.748,0.1006793509,63.2198708,1.468703712,0.001816361942,23.46382459,0.0009340891469,1.968881159,2456.183434,-8.947311768,6.875862252,-0.01352582062,-0.0008318446091
1,"LOE.12002,LOEN.52002",bot,-3.2,-1.8,26.748,0.1021013488,62.29390927,1.440245686,0.001815966603,23.4663785,0.0005240285248,1.512074862,1718.696119,-7.917375334,5.721698365,-0.0146389112,-0.0008165306808
1,"LOE.12002,LOEN.52002",bot,-3.3,-1.7,26.748,0.1035604236,61.34744012,1.411706397,0.00181562671,23.4685749,0.0001620767225,1.135720778,1158.31736,-6.745414027,4.530903864,-0.01569951235,-0.0008031900083
1,"LOE.12002,LOEN.52002",bot,-3.4,-1.6,26.748,0.1050461162,60.38658382,1.383321746,0.00181535172,23.47035235,-0.0001473952038,0.8372464064,752.1403988,-5.43375653,3.318799743,-0.01670715573,-0.0007917100523
1,"LOE.12002,LOEN.52002",bot,-3.9,-1.1,26.748,0.112559825,55.3655337,1.244826171,0.001815049758,23.4723046,-0.0009868329971,0.1765303548,57.76733584,2.968553098,-2.627946259,-0.02096251875,-0.0007580974453
1,"LOE.12002,LOEN.52002",bot,-4.0,-1.0,26.748,0.1140290362,54.29288403,1.217131352,0.00181518583,23.4714248,-0.001055158324,0.1351975425,34.42932712,4.949309457,-3.734813372,-0.02166239793,-0.0007553658092
1,"LOE.12002,LOEN.52002",bot,-2.1,-0.4,26.748,0.04384587441,74.8832484,1.99999622,0.001857285238,23.20388458,0.03790267667,53.6275576,111122.6275,-20.64710586,42.70100887,-0.007153775723,-0.0003290690568
1,"LOE.12002,LOEN.52002",bot,-0.9,-0.9,26.748,0.0338644699,145.43645,3.883238168,0.001852570309,23.23339362,0.01916517261,13.21444582,12560.09574,-10.68790958,33.70192142,-0.0002040869171,-0.0004055364912
1,"LOE.12002,LOEN.52002",bot,-1.2,-1.2,26.748,0.03864391204,112.1549331,2.974674415,0.001855253161,23.21658882,0.02758748862,28.47338026,42942.32987,-13.85619721,37.88507887,-0.000373709015,-0.0004583157931
1,"LOE.12002,LOEN.52002",bot,-1.5,-1.5,26.748,0.04573220299,87.99247108,2.302202179,0.00185715313,23.20470987,0.0410919098,66.99309524,166418.1556,-17.82412923,42.62589555,-0.0007354644514,-0.0005333592467
1,"LOE.12002,LOEN.52002",bot,-1.8,-1.8,26.748,0.05671201118,71.45455829,1.816858289,0.001853503288,23.22754551,0.05209656854,127.4312499,486868.6991,-22.40408419,44.0771668,-0.001514946556,-0.000643103007
1,"LOE.12002,LOEN.52002",bot,-2.1,-2.1,26.748,0.07232402207,64.8257072,1.584109671,0.001837947718,23.3256322,0.03215420849,80.52563153,312523.321,-23.2533394,33.51979096,-0.003046991008,-0.0007865920693
1,"LOE.12002,LOEN.52002",bot,-2.2,-2.2,26.748,0.07805465083,64.76670417,1.566625189,0.001831752796,23.36504213,0.02164754318,48.45432712,164780.2517,-21.5144228,27.73999996,-0.003722895317,-0.0008359023365
1,"LOE.12002,LOEN.52002",bot,-2.3,-2.3,26.748,0.08372095686,65.36621913,1.569694561,0.001826354272,23.39954903,0.01316500097,25.46492102,71873.18354,-18.89742991,21.9635504,-0.004443145373,-0.0008831193585
1,"LOE.12002,LOEN.52002",bot,-2.4,-2.4,26.748,0.08917440952,66.31741962,1.585170132,0.001822109045,23.42679181,0.007318866773,12.25471017,27607.51949,-15.75792679,16.70138344,-0.005178291183,-0.0009273131568
1,"LOE.12002,LOEN.52002",bot,-2.5,-2.5,26.748,0.09432866431,67.3743135,1.606136985,0.001819024709,23.44664461,0.003672260836,5.639510698,9854.999382,-12.42548392,12.16490252,-0.005903500887,-0.0009681688643
