,name,island,k31,k32,cent_DQ1,cent_DQ2,Qx,max_X,BETX,ALFX,ALPHA_C,GAMMA_TR,ALPHA_C_P,ALPHA_C_P2,ALPHA_C_P3,DQ1,DQ2,ORBIT_X,ORBIT_PX
1,"LOE.12002,LOEN.52002",top,-2.3,-2.9,3,0.005,26.7485,0.1052589993,61.65842632,1.931020252,0.001815498381,23.46940433,-1.446134576e-05,1.000653066,926.4427798,-4.91477246,-3.928337839,-0.01357162666,0.001675396683
1,"LOE.12002,LOEN.52002",top,-2.2,-3.0,3,0.005,26.7485,0.1049893932,61.46702395,1.924065568,0.001815546182,23.46909536,9.313725301e-06,1.01740003,950.5560689,-4.954624054,-3.847068036,-0.01484628724,0.001707117695
1,"LOE.12002,LOEN.52002",top,-2.1,-3.1,3,0.005,26.7485,0.1049116726,61.16512387,1.916228078,0.001815561703,23.46899505,-2.947093673e-06,1.001373584,932.2291312,-4.893377853,-3.900347658,-0.01612498483,0.001740564674
1,"LOE.12002,LOEN.52002",top,-2.0,-3.2,3,0.005,26.7485,0.1051715333,60.76647881,1.907630541,0.001815546782,23.46909149,-4.886233521e-05,0.9549849876,874.612968,-4.732850122,-4.083256377,-0.01739311937,0.001775315798
1,"LOE.12002,LOEN.52002",top,-1.9,-2.3,3,0.005,26.7485,0.07618253439,55.19754699,1.712676391,0.001834895302,23.34502566,0.0299573908,81.97062581,346510.2849,-23.32617455,23.89724985,-0.008531801772,0.001174623533
1,"LOE.12002,LOEN.52002",top,-1.8,-3.4,3,0.005,26.7485,0.1060536912,59.77171937,1.889506831,0.001815448081,23.46972945,-0.0002205613127,0.7936064712,675.4958542,-4.105929414,-4.806978651,-0.01985149396,0.001847214181
