,name,island,k31,k32,cent_DQ1,cent_DQ2,Qx,max_X,BETX,ALFX,ALPHA_C,GAMMA_TR,ALPHA_C_P,ALPHA_C_P2,ALPHA_C_P3,DQ1,DQ2,ORBIT_X,ORBIT_PX
1,"LOE.12002,LOEN.52002",top,-0.7,-0.7,0.2,0.005,26.747,0.04292019757,149.8573497,4.086917492,0.001831609232,23.3659578,0.0008177210653,1.398028152,663.3797997,0.1811984746,-1.331664923,-0.00241271526,0.000594199569
1,"LOE.12002,LOEN.52002",top,-1.1,-0.7,0.2,0.005,26.747,0.04767696989,113.8921053,3.252831408,0.001830918072,23.37036764,0.0003007760455,1.386781076,850.3557453,0.5316473375,-2.651380429,0.0002461468922,0.0005789859717
1,"LOE.12002,LOEN.52002",top,-1.5,-0.7,0.2,0.005,26.747,0.05436738668,87.05180041,2.543645311,0.001830137209,23.37535281,-0.0005991200616,1.032012265,764.0991374,1.399739909,-5.294248703,0.001707970106,0.0006194870104
1,"LOE.12002,LOEN.52002",top,-1.9,-0.7,0.2,0.005,26.747,0.06415013677,68.41897722,2.039265519,0.001829978003,23.37636961,-0.001662807159,0.271093358,123.2450177,3.69546839,-10.68511261,0.002609690665,0.0007124459055
1,"LOE.12002,LOEN.52002",top,-2.3,-0.7,0.2,0.005,26.747,0.07808582951,57.33636441,1.76765585,0.001833229209,23.35563157,-0.001078583881,0.4055272521,72.75941265,9.98674567,-20.26430519,0.003034367929,0.0008692848895
1,"LOE.12002,LOEN.52002",top,-2.7,-0.7,0.2,0.005,26.747,0.09522972528,54.54720288,1.772935935,0.001843275408,23.29189832,0.00104261702,-0.273043205,-790.0556305,23.07925524,-30.79390726,0.002759025275,0.001083267896
1,"LOE.12002,LOEN.52002",top,-0.7,-1.1,0.2,0.005,26.747,0.04670397757,118.5051016,3.113740064,0.001831051674,23.36951501,0.0004135453279,1.403043572,823.710203,0.4427150932,-2.350807965,-0.006229947065,0.000741288834
1,"LOE.12002,LOEN.52002",top,-1.1,-1.1,0.2,0.005,26.747,0.05214581763,100.5913955,2.796245472,0.001830355026,23.37396191,-0.0002862972944,1.192497553,840.1879132,0.9773416069,-4.262130886,-0.00332047711,0.0007331146992
1,"LOE.12002,LOEN.52002",top,-1.5,-1.1,0.2,0.005,26.747,0.0601558388,80.80704304,2.3355652,0.001829831113,23.37730786,-0.001314900103,0.5750088668,398.4492821,2.359528918,-8.083433482,-0.001350305215,0.0007776219414
1,"LOE.12002,LOEN.52002",top,-1.9,-1.1,0.2,0.005,26.747,0.07164945279,66.06919612,1.97611531,0.001830985197,23.36993925,-0.001806759891,0.1263192687,-3.224753699,6.047603004,-15.19452507,-0.0001636521836,0.0008857228652
1,"LOE.12002,LOEN.52002",top,-2.3,-1.1,0.2,0.005,26.747,0.08699108711,58.68869171,1.828561172,0.001837079739,23.33114197,-0.0003068408804,0.30914233,-225.6288809,14.63676196,-24.9396115,0.0003394049661,0.00105686952
1,"LOE.12002,LOEN.52002",top,-2.7,-1.1,0.2,0.005,26.747,0.1036110351,58.17508432,1.900076093,0.001848199614,23.26084902,0.000483626418,-0.8189659634,-345.6807033,28.14585993,-32.75118444,0.0001671322779,0.001260181952
1,"LOE.12002,LOEN.52002",top,-0.7,-1.5,0.2,0.005,26.747,0.05188227014,92.55686302,2.438799912,0.001830384144,23.37377599,-0.0002600982827,1.201102934,847.3739793,1.007530366,-4.20511746,-0.009236631935,0.0008822065891
1,"LOE.12002,LOEN.52002",top,-1.1,-1.5,0.2,0.005,26.747,0.05840133077,84.20750476,2.332715546,0.00182987104,23.37705281,-0.001119021766,0.7161952226,516.424386,1.956284864,-7.14827857,-0.006938916676,0.000907529677
1,"LOE.12002,LOEN.52002",top,-1.5,-1.5,0.2,0.005,26.747,0.06797404647,72.83177037,2.110689892,0.001830251179,23.37462501,-0.001863739142,0.154793506,29.24542239,4.330451088,-12.51617993,-0.005008776416,0.0009754850451
1,"LOE.12002,LOEN.52002",top,-1.9,-1.5,0.2,0.005,26.747,0.08096960904,64.23131956,1.937013805,0.001833752222,23.35230065,-0.001315998866,0.2130287955,-27.97844912,9.907663785,-20.52928964,-0.003694774289,0.001100458912
1,"LOE.12002,LOEN.52002",top,-2.3,-1.5,0.2,0.005,26.747,0.09626265644,60.88390271,1.907439793,0.001842042742,23.2996903,-0.0001203841434,-0.1924770849,-262.8133768,19.75827157,-28.45134254,-0.002965869697,0.001266985579
